ID,Source,DOI,Authors,Title,Year,Journal,first_author,short_title,key
1774,Scopus,,"Natri, A.; Järvinen, M.; Lehto, M.; Kannus, P.",Reconstruction of the chronically insufficient anterior cruciate ligament: Long term results of the Eriksson procedure,1996,International Orthopaedics,Natri,reconstructionofthechronicallyinsufficientanteriorcruciateligament:longtermresultsoftheerikssonprocedure,
1775,Scopus,10.1007/s002640050078,"Mitsou, A.; Vallianatos, P.",Reconstruction of the anterior cruciate ligament using a patellar tendon autograft,1996,International Orthopaedics,Mitsou,reconstructionoftheanteriorcruciateligamentusingapatellartendonautograft,
1776,Scopus,,"Fink, C.",Long-term results following ACL-reconstruction; Langzeitergebnisse nach arthroskopisch verifizierter Rupture des vorderen Kreuzbandes,1996,Acta Chirurgica Austriaca,Fink,longtermresultsfollowingaclreconstructionlangzeitergebnissenacharthroskopischverifizierterrupturedesvorderenkreuzbandes,
1777,Scopus,,"Schippinger, G.",Complications after 283 ACL-reconstructions with free patellar graft - Influence of operating time and operating technique; Komplikationen bei 283 Kreuzbandersatzoperationen mit freiem Patellarsehnentransplantat - Beeinflussiung durch OP-Technik und OP-Zeitpunkt,1996,Acta Chirurgica Austriaca,Schippinger,complicationsafter283aclreconstructionswithfreepatellargraftinfluenceofoperatingtimeandoperatingtechniquekomplikationenbei283kreuzbandersatzoperationenmitfreiempatellarsehnentransplantatbeeinflussiungdurchoptechnikundopzeitpunkt,
1778,Scopus,,"Papadopoulos, D.; Efstathiou, P.; Iliadis, A.; Antonogiannakis, E.",Anterior cruciate ligament replacement using part of the patellar tendon as a free graft,1996,Bulletin: Hospital for Joint Diseases,Papadopoulos,anteriorcruciateligamentreplacementusingpartofthepatellartendonasafreegraft,
1779,Scopus,,"Marcacci, M.; Zaffagnini, S.; Neri, M.P.; Iacono, F.; Petitto, A.; Isola, P.; Kon, E.",Comparative assessment of the results of three ACL reconstruction techniques after a minimum five-year follow-up,1996,European Journal of Sports Traumatology and Related Research,Marcacci,comparativeassessmentoftheresultsofthreeaclreconstructiontechniquesafteraminimumfiveyearfollowup,
1780,Scopus,10.1111/j.1600-0838.1996.tb00099.x,"Thuresson, P.; Sandberg, R.; Johansson, O.; Balkfors, B.; Westlin, N.",Anterior cruciate ligament reconstruction with the patellar tendon - Augmentation or not? A 2-year follow-up of 82 patients,1996,Scandinavian Journal of Medicine and Science in Sports,Thuresson,anteriorcruciateligamentreconstructionwiththepatellartendonaugmentationornot?a2yearfollowupof82patients,
1781,Scopus,10.1016/S1048-6666(96)80011-5,"Palmeri, M.; Bartolozzi, A.R.",Arthroscopic anterior cruciate ligament reconstruction with patellar tendon,1996,Operative Techniques in Orthopaedics,Palmeri,arthroscopicanteriorcruciateligamentreconstructionwithpatellartendon,
1782,Scopus,10.1007/BF02349814,"Niga, S.",Recovery of extensor muscle strength in athletes after anterior cruciate ligament reconstruction,1996,Journal of Orthopaedic Science,Niga,recoveryofextensormusclestrengthinathletesafteranteriorcruciateligamentreconstruction,
1783,Scopus,10.1007/BF01577406,"Stutz, G.; Boss, A.; Gächter, A.",Comparison of augmented and non-augmented anterior cruciate ligament reconstruction combined with high tibial osteotomy,1996,"Knee Surgery, Sports Traumatology, Arthroscopy",Stutz,comparisonofaugmentedandnonaugmentedanteriorcruciateligamentreconstructioncombinedwithhightibialosteotomy,
1784,Scopus,10.1016/S0749-8063(96)90213-3,"Fanelli, G.C.; Giannotti, B.F.; Edson, C.J.",Arthroscopically assisted combined anterior and posterior cruciate ligament reconstruction,1996,Arthroscopy - Journal of Arthroscopic and Related Surgery,Fanelli,arthroscopicallyassistedcombinedanteriorandposteriorcruciateligamentreconstruction,
1785,Scopus,10.1177/036354659602400315,"Khalfayan, E.E.; Sharkey, P.F.; Alexander, A.H.; Bruckner, J.D.; Bynum, E.B.",The relationship between tunnel placement and clinical results after anterior cruciate ligament reconstruction,1996,American Journal of Sports Medicine,Khalfayan,therelationshipbetweentunnelplacementandclinicalresultsafteranteriorcruciateligamentreconstruction,
1786,Scopus,,"Kühne, C.; Zirkel, A.",Accelerated rehabilitation following patellar tendon autograft anterior cruciate ligament reconstruction using the aqua-jogging protocol: A primary study,1996,Sports Excercise and Injury,Kühne,acceleratedrehabilitationfollowingpatellartendonautograftanteriorcruciateligamentreconstructionusingtheaquajoggingprotocol:aprimarystudy,
1787,Scopus,10.1177/036354659602400415,"Levakos, Y.; Sherman, M.F.; Shelbourne, K.D.; Trakru, S.; Bonamo, J.R.",Simultaneous rupture of the anterior cruciate ligament and the patellar tendon. Six case reports,1996,American Journal of Sports Medicine,Levakos,simultaneousruptureoftheanteriorcruciateligamentandthepatellartendonsixcasereports,
1788,Scopus,10.1016/S0749-8063(96)90041-9,"Arciero, R.A.; Scoville, C.R.; Snyder, R.J.; Uhorchak, J.M.; Taylor, D.C.; Huggard, D.J.",Single versus two-incision arthroscopic anterior cruciate ligament reconstruction,1996,Arthroscopy,Arciero,singleversustwoincisionarthroscopicanteriorcruciateligamentreconstruction,
1789,Scopus,10.1177/036354659602400605,"Aglietti, P.; Buzzi, R.; Menchetti, P.P.M.; Giron, F.",Arthroscopically assisted semitendinosus and gracilis tendon graft in reconstruction for acute anterior cruciate ligament injuries in athletes,1996,American Journal of Sports Medicine,Aglietti,arthroscopicallyassistedsemitendinosusandgracilistendongraftinreconstructionforacuteanteriorcruciateligamentinjuriesinathletes,
1790,Scopus,10.1177/036354659602400612,"MacDonald, P.; Hedden, D.; Pacin, O.; Sutherland, K.",Proprioception in anterior cruciate ligament-deficient and reconstructed knees,1996,American Journal of Sports Medicine,MacDonald,proprioceptioninanteriorcruciateligamentdeficientandreconstructedknees,
1791,Scopus,10.1302/0301-620x.78b5.0780817,"Grøntvedt, T.; Engebretsen, L.; Bredland, T.",Arthroscopic reconstruction of the anterior cruciate ligament using bone-patellar tendon-bone grafts with and without augmentation,1996,Journal of Bone and Joint Surgery - Series B,Grøntvedt,arthroscopicreconstructionoftheanteriorcruciateligamentusingbonepatellartendonbonegraftswithandwithoutaugmentation,
1792,Scopus,10.1007/BF01565989,"Peyrache, M.D.; Djian, P.; Christel, P.; Witvoët, J.",Tibial tunnel enlargement after anterior cruciate ligament reconstruction by autogenous bone-patellar tendon-bone graft,1996,"Knee Surgery, Sports Traumatology, Arthroscopy",Peyrache,tibialtunnelenlargementafteranteriorcruciateligamentreconstructionbyautogenousbonepatellartendonbonegraft,
1793,Scopus,,"Niceforo, A.; Bonaccorso, G.; Caminiti, S.; Di Giunta, A.",Reconstruction of the ACL with the middle third of the patellar tendon: The half-tunnel technique under arthroscopic control,1995,Journal of Sports Traumatology and Related Research,Niceforo,reconstructionoftheaclwiththemiddlethirdofthepatellartendon:thehalftunneltechniqueunderarthroscopiccontrol,
1794,Scopus,,"Marcacci, M.; Zaffagnini, S.; Neri, M.P.; Iacono, F.; Petitto, A.; Isola, P.; Kon, E.",Comparative assessment of the results of three ACL reconstruction techniques after a minimum five-year follow-up,1995,Journal of Sports Traumatology and Related Research,Marcacci,comparativeassessmentoftheresultsofthreeaclreconstructiontechniquesafteraminimumfiveyearfollowup,
1795,Scopus,10.1007/BF02588763,"Passler, J.M.; Schippinger, G.; Schweighofer, F.; Fellinger, M.; Seibert, F.J.",Complications of 283 Cases using a free patellar tendon graft in ACL deficient knees; Komplikationen bei 283 Kreuzbandersatzoperationen mit freiem Patellarsehnentransplantat - Beeinflussung durch Operationstechnik und operationszeitpunkt,1995,Unfallchirurgie,Passler,complicationsof283casesusingafreepatellartendongraftinacldeficientkneeskomplikationenbei283kreuzbandersatzoperationenmitfreiempatellarsehnentransplantatbeeinflussungdurchoperationstechnikundoperationszeitpunkt,
1796,Scopus,10.1007/BF01552379,"Almekinders, L.C.; Moore, Th.; Freedman, D.; Taft, T.N.",Post-operative problems following anterior cruciate ligament reconstruction,1995,"Knee Surgery, Sports Traumatology, Arthroscopy",Almekinders,postoperativeproblemsfollowinganteriorcruciateligamentreconstruction,
1797,Scopus,,"Cameron, S.E.; Wilson, W.; St.Pierre, P.","A prospective, randomized comparison of open vs arthroscopically assisted ACL reconstruction",1995,Orthopedics,Cameron,aprospectiverandomizedcomparisonofopenvsarthroscopicallyassistedaclreconstruction,
1798,Scopus,10.1007/BF01553517,"Aglietti, P.; Zaccherotti, G.; Menchetti, P.P.M.; De Biase, P.",A comparison of clinical and radiological parameters with two arthroscopic techniques for anterior cruciate ligament reconstruction,1995,"Knee Surgery, Sports Traumatology, Arthroscopy",Aglietti,acomparisonofclinicalandradiologicalparameterswithtwoarthroscopictechniquesforanteriorcruciateligamentreconstruction,
1799,Scopus,,"Sauter, A.J.M.; van Haeff, M.J.; van der Lubbe, N.; Eygendaal, D.",Good results of early mobilisation after anterior ligament reconstruction; GOEDE RESULTATEN VAN VROEGTIJDIGE MOBILISATIE NA VOORSTE-KRUISBANDRECONSTRUCTIE,1995,Nederlands Tijdschrift voor Geneeskunde,Sauter,goodresultsofearlymobilisationafteranteriorligamentreconstructiongoederesultatenvanvroegtijdigemobilisatienavoorstekruisbandreconstructie,
1800,Scopus,10.1007/BF00184906,"Järvinen, M.; Natri, A.; Lehto, M.; Kannus, P.",Reconstruction of chronic anterior cruciate ligament insufficiency in athletes using a bone-patellar tendon-bone autograft - A two-year follow up study,1995,International Orthopaedics,Järvinen,reconstructionofchronicanteriorcruciateligamentinsufficiencyinathletesusingabonepatellartendonboneautograftatwoyearfollowupstudy,
1801,Scopus,10.1111/j.1600-0838.1995.tb00059.x,"Grøntvedt, T.; Engebretsen, L.","Comparison between two techniques for surgical repair of the acutely torn anterior cruciate ligament: A prospective, randomized followâ€up study of 48 patients",1995,Scandinavian Journal of Medicine & Science in Sports,Grøntvedt,comparisonbetweentwotechniquesforsurgicalrepairoftheacutelytornanteriorcruciateligament:aprospectiverandomizedfollowâ€upstudyof48patients,
1802,Scopus,10.3109/17453679508995553,"Grøntvedt, T.; Engebretsen, L.; Benum, P.; Anda, S.",Extraarticular transposition of the patellar tendon for anterolateral instability of the knee:poor results in 52 patients after 5-14-year follow-up,1995,Acta Orthopaedica,Grøntvedt,extraarticulartranspositionofthepatellartendonforanterolateralinstabilityoftheknee:poorresultsin52patientsafter514yearfollowup,
1803,Scopus,,"Cohen, M.C.; Kaye, M.J.; Hosek, R.S.",Accelerated rehabilitation program for anterior cruciate ligament reconstruction with patellar tendon bone graft: Case study,1995,Chiropractic Sports Medicine,Cohen,acceleratedrehabilitationprogramforanteriorcruciateligamentreconstructionwithpatellartendonbonegraft:casestudy,
1804,Scopus,10.1177/036354659502300321,"Rubinstein, R.A.; Shelbourne, K.D.; Vanmeter, C.D.; McCarroll, J.R.; Rettig, A.C.; Gloyeske, R.L.",Effect on Knee Stability if Full Hyperextension is Restored Immediately After Autogenous Bone-Patellar Tendon-Bone Anterior Cruciate Ligament Reconstruction,1995,The American Journal of Sports Medicine,Rubinstein,effectonkneestabilityiffullhyperextensionisrestoredimmediatelyafterautogenousbonepatellartendonboneanteriorcruciateligamentreconstruction,
1805,Scopus,,"Dandy, D.J.",Some clinical aspects of reconstruction for chronic anterior cruciate ligament deficiency,1995,Annals of the Royal College of Surgeons of England,Dandy,someclinicalaspectsofreconstructionforchronicanteriorcruciateligamentdeficiency,
1806,Scopus,10.1177/036354659502300510,"Shelbourne, K.D.; Klootwyk, T.E.; Wilckens, J.H.; de Carlo, M.S.",Ligament Stability Two to Six Years After Anterior Cruciate Ligament Reconstruction with Autogenous Patellar Tendon Graft and Participation in Accelerated Rehabilitation Program,1995,The American Journal of Sports Medicine,Shelbourne,ligamentstabilitytwotosixyearsafteranteriorcruciateligamentreconstructionwithautogenouspatellartendongraftandparticipationinacceleratedrehabilitationprogram,
1807,Scopus,10.1016/0749-8063(95)90003-9,"Morgan, C.D.; Kalman, V.R.; Grawl, D.M.",Definitive landmarks for reproducible tibial tunnel placement in anterior cruciate ligament reconstruction,1995,Arthroscopy: The Journal of Arthroscopic and Related Surgery,Morgan,definitivelandmarksforreproducibletibialtunnelplacementinanteriorcruciateligamentreconstruction,
1808,Scopus,10.3109/17453679508995501,"Roos, H.; Ornell, M.; Gärdsell, P.; Lohmander, L.; Lindstrand, A.",Soccer after anterior cruciate ligament injury - An incompatible combination? A national survey of incidence and risk factors and a 7-year follow-up of 310 players,1995,Acta Orthopaedica,Roos,soccerafteranteriorcruciateligamentinjuryanincompatiblecombination?anationalsurveyofincidenceandriskfactorsanda7yearfollowupof310players,
1809,Scopus,10.3109/17453679508995503,"Muren, O.; Dahlstedt, L.; Dalén, N.",Reconstruction of old anterior cruciate ligament injuries: No difference between the kennedy LAD-method and traditional patellar tendon graft in a prospective randomized study of 40 patients with 4-year follow-up,1995,Acta Orthopaedica,Muren,reconstructionofoldanteriorcruciateligamentinjuries:nodifferencebetweenthekennedyladmethodandtraditionalpatellartendongraftinaprospectiverandomizedstudyof40patientswith4yearfollowup,
1810,Scopus,10.1302/0301-620x.77b2.7706336,"Liu, S.H.; Kabo, J.M.; Osti, L.",Biomechanics of two types of bone-tendon-bone graft for ACL reconstruction,1995,Journal of Bone and Joint Surgery - Series B,Liu,biomechanicsoftwotypesofbonetendonbonegraftforaclreconstruction,
1811,Scopus,10.1177/036354659502300210,"Bach, B.R.; Jones, G.T.; Hager, C.A.; Sweet, F.A.; Luergans, S.",Arthrometric Results of Arthroscopically Assisted Anterior Cruciate Ligament Reconstruction using Autograft Patellar Tendon Substitution,1995,The American Journal of Sports Medicine,Bach,arthrometricresultsofarthroscopicallyassistedanteriorcruciateligamentreconstructionusingautograftpatellartendonsubstitution,
1812,Scopus,,"Specchiulli, F.; Laforgia, R.; Mocci, A.; Miolla, L.; Scialpi, L.; Solarino, G.",Anterior cruciate ligament reconstruction: A comparison of 2 techniques,1995,Clinical Orthopaedics and Related Research,Specchiulli,anteriorcruciateligamentreconstruction:acomparisonof2techniques,
1813,Scopus,10.1177/036354659502300610,"Marcacci, M.; Zaffagnini, S.; Iacono, F.; Neri, M.; Petitto, A.",Early Versus Late Reconstruction for Anterior Cruciate Ligament Rupture: Results After Five Years of Followup,1995,The American Journal of Sports Medicine,Marcacci,earlyversuslatereconstructionforanteriorcruciateligamentrupture:resultsafterfiveyearsoffollowup,
1814,Scopus,10.1016/0749-8063(95)90129-9,"Barber, F.A.; Elrod, B.F.; McGuire, D.A.; Paulos, L.E.",Preliminary results of an absorbable interference screw,1995,Arthroscopy: The Journal of Arthroscopic and Related Surgery,Barber,preliminaryresultsofanabsorbableinterferencescrew,
1815,Scopus,10.1007/BF01845591,"Kohn, D.; Sander-Beuermann, A.",Donor-site morbidity after harvest of a bone-tendon-bone patellar tendon autograft,1994,"Knee Surgery, Sports Traumatology, Arthroscopy",Kohn,donorsitemorbidityafterharvestofabonetendonbonepatellartendonautograft,
1816,Scopus,10.1007/BF01845589,"Djian, P.; Christel, P.; Roger, B.; Witvoët, J.",Roentgenographic and magnetic resonance imaging of anterior cruciate reconstruction using a patellar tendon graft -correlations with physical findings,1994,"Knee Surgery, Sports Traumatology, Arthroscopy",Djian,roentgenographicandmagneticresonanceimagingofanteriorcruciatereconstructionusingapatellartendongraftcorrelationswithphysicalfindings,
