id,study_id,source,authors,first_author,Title,short_title,Publication Year,DOI,Journal/Book,deduplication,title_abstract_screening,full-text_screening,reason_for_exclusion
,Lind M. (2020),Embase,"Lind M., Nielsen T.G., Soerensen O.G., Mygind-Klavsen B., FaunÃ¸ P.",Lind,Quadriceps tendon grafts does not cause patients to have inferior subjective outcome after anterior cruciate ligament (ACL) reconstruction than do hamstring grafts: a 2-year prospective randomised controlled trial,Quadriceps tendon grafts does not c,2020,10.1136/bjsports-2019-101000,British journal of sports medicine,Lind2020,,,
,Vilchez-Cavazos F. (2020),Embase,"Vilchez-Cavazos F., DÃ¡vila-MartÃ­nez A., Garza-Castro S.D.L., Simental-MendiÃ¡ M., Garay-Mendoza D., Tamez-Mata Y., PenÃ£-MartÃ­nez V., Acosta-Olivo C.",Vilchez-Cavazos,Anterior cruciate ligament injuries treated with quadriceps tendon autograft versus hamstring autograft: A randomized controlled trial,Anterior cruciate ligament injuries,2020,10.24875/CIRU.19001001,Cirugia y Cirujanos (English Edition),Vilchez-Cavazos2020,,,
,Liu H. (2019),Embase,"Liu H., Lu W., Liang D., Geng H., Zhu W., Ouyang K., Li H., Peng L., Feng W., Zhong M., Chen K., Li Y., Deng Z., Wang D.",Liu,Effect of isokinetic training of thigh muscle group on graft remodeling after anterior cruciate ligament reconstruction,Effect of isokinetic training of th,2019,10.7507/1002-1892.201902059,Zhongguo xiu fu chong jian wai ke za zhi = Zhongguo xiufu chongjian waike zazhi = Chinese journal of reparative and reconstructive surgery,Liu2019,,,
,Bailey L. (2019),Embase,"Bailey L., Griffin J., Elliott M., Wu J., Papavasiliou T., Harner C., Lowe W.",Bailey,Adductor Canal Nerve Versus Femoral Nerve Blockade for Pain Control and Quadriceps Function Following Anterior Cruciate Ligament Reconstruction With Patellar Tendon Autograft: A Prospective Randomized Trial,Adductor Canal Nerve Versus Femoral,2019,10.1016/j.arthro.2018.10.149,Arthroscopy - Journal of Arthroscopic and Related Surgery,Bailey2019,,,
,Hoogeslag R.A.G. (2019),Embase,"Hoogeslag R.A.G., Brouwer R.W., Boer B.C., de Vries A.J., Huis In 't Veld R.",Hoogeslag,Acute Anterior Cruciate Ligament Rupture: Repair or Reconstruction? Two-Year Results of a Randomized Controlled Clinical Trial,Acute Anterior Cruciate Ligament Ru,2019,10.1177/0363546519825878,The American journal of sports medicine,Hoogeslag2019,,,
,Harput G. (2019),Embase,"Harput G., Ulusoy B., Yildiz T.I., Demirci S., Eraslan L., Turhan E., Tunay V.B.",Harput,Cross-education improves quadriceps strength recovery after ACL reconstruction: a randomized controlled trial,Cross-education improves quadriceps,2019,10.1007/s00167-018-5040-1,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Harput2019,,,
,Martin-Alguacil J.L. (2018),Embase,"Martin-Alguacil J.L., Arroyo-Morales M., MartÃ­n-Gomez J.L., Monje-Cabrera I.M., AbellÃ¡n-GuillÃ©n J.F., Esparza-Ros F., Lozano M.L., Cantarero-Villanueva I.",Martin-Alguacil,Strength recovery after anterior cruciate ligament reconstruction with quadriceps tendon versus hamstring tendon autografts in soccer players: A randomized controlled trial,Strength recovery after anterior cr,2018,10.1016/j.knee.2018.03.011,Knee,Martin-Alguacil2018,,,
,Bregenhof B. (2018),Embase,"Bregenhof B., JÃ¸rgensen U., Aagaard P., Nissen N., Creaby M.W., Thorlund J.B., Jensen C., Torfing T., Holsgaard-Larsen A.",Bregenhof,The effect of targeted exercise on knee-muscle function in patients with persistent hamstring deficiency following ACL reconstruction - study protocol for a randomized controlled trial,The effect of targeted exercise on ,2018,10.1186/s13063-018-2448-3,Trials,Bregenhof2018,,,
,Beyaz S. (2017),Embase,"Beyaz S., GÃ¼ler Ãœ.Ã–., Demir Åž., YÃ¼ksel S., Ã‡Ä±nar B.M., Ã–zkoÃ§ G., AkpÄ±nar S.",Beyaz,Tunnel widening after single- versus double-bundle anterior cruciate ligament reconstruction: a randomized 8-year follow-up study,Tunnel widening after single- versu,2017,10.1007/s00402-017-2774-z,Archives of Orthopaedic and Trauma Surgery,Beyaz2017,,,
,Arundale A.J.H. (2017),Embase,"Arundale A.J.H., Cummer K., Capin J.J., Zarzycki R., Snyder-Mackler L.",Arundale,Report of the Clinical and Functional Primary Outcomes in Men of the ACL-SPORTS Trial: Similar Outcomes in Men Receiving Secondary Prevention With and Without Perturbation Training 1 and 2 Years After ACL Reconstruction,Report of the Clinical and Function,2017,10.1007/s11999-017-5280-2,Clinical Orthopaedics and Related Research,Arundale2017,,,
,Ã‡elik D. (2017),Embase,"Ã‡elik D., Turkel N.",Ã‡elik,The effectiveness of Pilates for partial anterior cruciate ligament injury,The effectiveness of Pilates for pa,2017,10.1007/s00167-015-3718-1,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Ã‡elik2017,,,
,Chmielewski T.L. (2016),Embase,"Chmielewski T.L., George S.Z., Tillman S.M., Moser M.W., Lentz T.A., Indelicato P.A., Trumble T.N., Shuster J.J., Cicuttini F.M., Leeuwenburgh C.",Chmielewski,Low- Versus High-Intensity Plyometric Exercise During Rehabilitation After Anterior Cruciate Ligament Reconstruction,Low- Versus High-Intensity Plyometr,2016,10.1177/0363546515620583,The American journal of sports medicine,Chmielewski2016,,,
,Chen J. (2015),Embase,"Chen J., Gu A., Jiang H., Zhang W., Yu X.",Chen,A comparison of acute and chronic anterior cruciate ligament reconstruction using LARS artificial ligaments: A randomized prospective study with a 5-year follow-up,A comparison of acute and chronic a,2015,10.1007/s00402-014-2108-3,Archives of Orthopaedic and Trauma Surgery,Chen2015,,,
,Lund B. (2014),Embase,"Lund B., Nielsen T., FaunÃ¸ P., Christiansen S.E., Lind M.",Lund,Is quadriceps tendon a better graft choice than patellar tendon? A prospective randomized study,Is quadriceps tendon a better graft,2014,10.1016/j.arthro.2014.01.012,Arthroscopy - Journal of Arthroscopic and Related Surgery,Lund2014,,,
,Kaya D. (2014),Embase,"Kaya D., Turhan E., DÃ¶nmez G., Doral M.N.",Kaya,Do the patients really need concentrated and/or accelerated rehabilitation program after ACL surgery? A new lightened rehabilitation program: A prospective - Double blind - Randomized- controlled study,Do the patients really need concent,2014,10.1177/2325967114S00274,Orthopaedic Journal of Sports Medicine,Kaya2014,,,
,Fukuda T.Y. (2013),Embase,"Fukuda T.Y., Fingerhut D., Moreira V.C., Camarini P.M., Scodeller N.F., Duarte A., Martinelli M., Bryk F.F.",Fukuda,Open kinetic chain exercises in a restricted range of motion after anterior cruciate ligament reconstruction: a randomized controlled clinical trial,Open kinetic chain exercises in a r,2013,10.1177/0363546513476482,The American journal of sports medicine,Fukuda2013,,,
,Wipfler B. (2011),Embase,"Wipfler B., Donner S., Zechmann C.M., Springer J., Siebold R., Paessler H.H.",Wipfler,Anterior cruciate ligament reconstruction using patellar tendon versus hamstring tendon: A prospective comparative study with 9-year follow-up,Anterior cruciate ligament reconstr,2011,10.1016/j.arthro.2011.01.015,Arthroscopy - Journal of Arthroscopic and Related Surgery,Wipfler2011,,,
,Tagesson S. (2010),Embase,"Tagesson S., Ã–berg B., Kvist J.",Tagesson,Tibial translation and muscle activation during rehabilitation exercises 5 weeks after anterior cruciate ligament reconstruction,Tibial translation and muscle activ,2010,10.1111/j.1600-0838.2009.00903.x,Scandinavian Journal of Medicine and Science in Sports,Tagesson2010,,,
,Tagesson S. (2008),Embase,"Tagesson S., Ã–berg B., Good L., Kvist J.",Tagesson,A comprehensive rehabilitation program with quadriceps strengthening in closed versus open kinetic chain exercise in patients with anterior cruciate ligament deficiency: A randomized clinical trial evaluating dynamic tibial translation and muscle function,A comprehensive rehabilitation prog,2008,10.1177/0363546507307867,American Journal of Sports Medicine,Tagesson2008,,,
,Heijne A. (2007),Embase,"Heijne A., Werner S.",Heijne,Early versus late start of open kinetic chain quadriceps exercises after ACL reconstruction with patellar tendon or hamstring grafts: A prospective randomized outcome study,Early versus late start of open kin,2007,10.1007/s00167-006-0246-z,"Knee Surgery, Sports Traumatology, Arthroscopy",Heijne2007,,,
,Meighan A.A.S. (2003),Embase,"Meighan A.A.S., Keating J.F., Will E.",Meighan,Outcome after reconstruction of the anterior cruciate ligament in athletic patients,Outcome after reconstruction of the,2003,10.1302/0301-620X.85B4.13743,Journal of Bone and Joint Surgery - Series B,Meighan2003,,,
,Arciero R.A. (1996),Embase,"Arciero R.A., Scoville C.R., Hayda R.A., Snyder R.J.",Arciero,"The effect of tourniquet use in anterior cruciate ligament reconstruction: A prospective, randomized study",The effect of tourniquet use in ant,1996,10.1177/036354659602400610,American Journal of Sports Medicine,Arciero1996,,,
,Tovin B.J. (1994),Embase,"Tovin B.J., Wolf S.L., Greenfield B.H., Crouse J., Woodfin B.A.",Tovin,Comparison of the effects of exercise in water and on land on the rehabilitation of patients with intra-articular anterior cruciate ligament reconstructions,Comparison of the effects of exerci,1994,10.1093/ptj/74.8.710,Physical Therapy,Tovin1994,,,
,Butt U. (2025),Embase,"Butt U., Vuletic F., Shaikh M.A.A., Amanullah, Rehman G.U., Shah I.A., StÃ¥lman A., Khan Z.A.",Butt,5-years outcomes following arthroscopic anterior cruciate ligament reconstruction comparing quadruple hamstring and peroneus longus tendon autografts: a randomized control trial,5-years outcomes following arthrosc,2025,10.1007/s00402-024-05639-1,Archives of Orthopaedic and Trauma Surgery,Butt2025,,,
,Khalil M.H. (2025),Embase,"Khalil M.H., Zawam S.H.",Khalil,Comparative study of Peroneus longus tendon autograft versus Hamstring tendon autograft in arthroscopic anterior cruciate ligament reconstruction,Comparative study of Peroneus longu,2025,10.1007/s00264-025-06468-6,International Orthopaedics,Khalil2025,,,
,Siddique M.S. (2024),Embase,"Siddique M.S., Chhutani D., Vatsa A.",Siddique,Comparative Study Between Functional Outcome of Knee with ACL Recontruction Using Hamstring Graft vs Peroneus longus Graft,Comparative Study Between Functiona,2024,10.59218/makrjms.2024.3.254.259,Research Journal of Medical Sciences,Siddique2024,,,
,Saeed U.B. (2023),Embase,"Saeed U.B., Ramzan A., Anwar M., Tariq H., Tariq H., Yasin A., Mehmood T.",Saeed,"Earlier Return to Sports, Reduced Donor-Site Morbidity with Doubled Peroneus Longus Versus Quadrupled Hamstring Tendon Autograft in ACL Reconstruction","Earlier Return to Sports, Reduced D",2023,10.2106/JBJS.OA.23.00051,JBJS Open Access,Saeed2023,,,
,Vijay C. (2022),Embase,"Vijay C., Santosh M.S., Avinash C., Adarsh T.",Vijay,Is Peroneus longus autograft a better alternative to the Hamstring autograft for anterior cruciate ligament reconstruction? â€“ A randomised control study,Is Peroneus longus autograft a bett,2022,10.1177/22104917221088335,"Journal of Orthopaedics, Trauma and Rehabilitation",Vijay2022,,,
,Bi M. (2018),Embase,"Bi M., Zhao C., Zhang S., Yao B., Hong Z., Bi Q.",Bi,All-Inside Single-Bundle Reconstruction of the Anterior Cruciate Ligament with the Anterior Half of the Peroneus Longus Tendon Compared to the Semitendinosus Tendon: A Two-Year Follow-Up Study,All-Inside Single-Bundle Reconstruc,2018,10.1055/s-0038-1627466,Journal of Knee Surgery,Bi2018,,,
,Van Der Merwe W. (2020),Embase,"Van Der Merwe W., Lind M., FaunÃ¸ P., Van Egmond K., Zaffagnini S., Marcacci M., Cugat R., Verdonk R., IbaÃ±ez E., Guillen P., Marcheggiani Muccioli G.M.",Van,Xenograft for anterior cruciate ligament reconstruction was associated with high graft processing infection,Xenograft for anterior cruciate lig,2020,10.1186/s40634-020-00292-0,Journal of Experimental Orthopaedics,Van2020,,,
,Rose M.B. (2016),Embase,"Rose M.B., Domes C., Farooqi M., Crawford D.C.",Rose,A prospective randomized comparison of two distinct allogenic tissue constructs for anterior cruciate ligament reconstruction,A prospective randomized comparison,2016,10.1016/j.knee.2016.08.011,Knee,Rose2016,,,
,Li J.-Y. (2014),Embase,"Li J.-Y., Zhao Q.-C., Shang X.-F., Deng X.-W., Gan Z.-Y.",Li,Autologous hamstring tendon for anterior cruciate ligament reconstruction: Influence of incisions in different directions for cutting the hamstring tendon on the anterior tibial skin sensitivity,Autologous hamstring tendon for ant,2014,10.3969/j.issn.2095-4344.2014.51.023,Chinese Journal of Tissue Engineering Research,Li2014,,,
,Kaya D. (2014),Embase,"Kaya D., Turhan E., DÃ¶nmez G., Doral M.N.",Kaya,Do the patients really need concentrated and/or accelerated rehabilitation program after ACL surgery? A new lightened rehabilitation program: A prospective - Double blind - Randomized- controlled study,Do the patients really need concent,2014,10.1177/2325967114S00274,Orthopaedic Journal of Sports Medicine,Kaya2014,,,
,Zhang (2014),Web of Science,"Zhang, Q; Zhang, S; Cao, XC; Liu, LF; Liu, Y; Li, R",Zhang,The effect of remnant preservation on tibial tunnel enlargement in ACL reconstruction with hamstring autograft: a prospective randomized controlled trial,The effect of remnant preservation ,2014,10.1007/s00167-012-2341-7,Knee Surgery Sports Traumatology Arthroscopy,Zhang2014,,,
,Smith (2020),Web of Science,"Smith, PA; Cook, CS; Bley, JA",Smith,All-Inside Quadrupled Semitendinosus Autograft Shows Stability Equivalent to Patellar Tendon Autograft Anterior Cruciate Ligament Reconstruction: Randomized Controlled Trial in Athletes 24 Years or Younger,All-Inside Quadrupled Semitendinosu,2020,10.1016/j.arthro.2020.01.048,Arthroscopy-The Journal Of Arthroscopic And Related Surgery,Smith2020,,,
,Chahal (2022),Web of Science,"Chahal, J; Whelan, DB; Hoit, G; Theodoropoulos, J; Ajrawat, P; Betsch, M; Docter, S; Dwyer, T",Chahal,Anterior Cruciate Ligament Patellar Tendon Autograft Fixation at 0° Versus 30° Results in Improved Activity Scores and a Greater Proportion of Patients Achieving the Minimal Clinical Important Difference For Knee Injury and Osteoarthritis Outcome Score Pain: A Randomized Controlled Trial,Anterior Cruciate Ligament Patellar,2022,10.1016/j.arthro.2021.12.018,Arthroscopy-The Journal Of Arthroscopic And Related Surgery,Chahal2022,,,
,Mohtadi (2015),Web of Science,"Mohtadi, N; Chan, D; Barber, R; Paolucci, EO",Mohtadi,"A Randomized Clinical Trial Comparing Patellar Tendon, Hamstring Tendon, and Double-Bundle ACL Reconstructions: Patient-Reported and Clinical Outcomes at a Minimal 2-Year Follow-up",A Randomized Clinical Trial Compari,2015,10.1097/JSM.0000000000000165,Clinical Journal Of Sport Medicine,Mohtadi2015,,,
,Bottoni (2008),Web of Science,"Bottoni, CR; Liddell, TR; Trainor, TJ; Freccero, DM; Lindell, KK",Bottoni,"Postoperative range of motion following anterior cruciate ligament reconstruction using autograft hamstrings - A prospective, randomized clinical trial of early versus delayed reconstructions",Postoperative range of motion follo,2008,10.1177/0363546507312164,American Journal Of Sports Medicine,Bottoni2008,,,
,Ejerhed (2003),Web of Science,"Ejerhed, L; Kartus, J; Sernert, N; Köhler, K; Karlsson, J",Ejerhed,Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction?: A prospective randomized study with a two-year follow-up,Patellar tendon or semitendinosus t,2003,10.1177/03635465030310011401,American Journal Of Sports Medicine,Ejerhed2003,,,
,Hill (2005),Web of Science,"Hill, PF; Russell, VJ; Salmon, LJ; Pinczewski, LA",Hill,The influence of supplementary tibial fixation on laxity measurements after anterior cruciate ligament reconstruction with hamstring tendons in female patients,The influence of supplementary tibi,2005,10.1177/0363546504268036,American Journal Of Sports Medicine,Hill2005,,,
