doi,first_author,short_title,year,sTITLE+fAUTHOR+YEAR
10.1177/0363546503258935,Svensson ,doesthepatellartendonnormalizeafter,2004,doesthepatellartendonnormalizeafterSvensson 2004
10.1016/S0021-9290(03)00187-8,Hagemeister ,invitroevaluationofcombinedgraftdef,2003,invitroevaluationofcombinedgraftdefHagemeister 2003
10.1007/s00167-003-0428-x,Ristanis ,theeffectsofanteriorcruciateligamen,2003,theeffectsofanteriorcruciateligamenRistanis 2003
10.1053/jars.2003.50170,Barber ,theeffectofoutletfixationontunnelwi,2003,theeffectofoutletfixationontunnelwiBarber 2003
10.1007/s00167-003-0348-9,Ott ,comparisonofoutcomesbetweenmalesand,2003,comparisonofoutcomesbetweenmalesandOtt 2003
10.1053/jars.2003.50084,Loh ,kneestabilityandgraftfunctionfollow,2003,kneestabilityandgraftfunctionfollowLoh 2003
10.1053/jars.2003.50066,Ayerza ,comparisonofsagittalobliquityofther,2003,comparisonofsagittalobliquityoftherAyerza 2003
10.1055/s-2003-37361,Jäger ,tenyearfollowupaftersingleincisiona,2003,tenyearfollowupaftersingleincisionaJäger 2003
10.1177/03635465020300061501,Wu ,effectsofmeniscalandarticularsurfac,2002,effectsofmeniscalandarticularsurfacWu 2002
10.1055/s-2002-35136,Jäger ,ismeniscalrepairanadequateprocedure,2002,ismeniscalrepairanadequateprocedureJäger 2002
10.1055/s-2002-31540,Bohnsack ,theinfluenceofageontheoutcomeofante,2002,theinfluenceofageontheoutcomeofanteBohnsack 2002
10.1016/S0736-0266(01)00134-6,Fleming ,measurementofanteriorposteriorkneel,2002,measurementofanteriorposteriorkneelFleming 2002
10.1055/s-2002-23171,Järvelä ,simplemeasurementsinassessingmuscle,2002,simplemeasurementsinassessingmuscleJärvelä 2002
10.1053/jars.2002.36107,Halder ,arthroscopicanteriorcruciateligamen,2002,arthroscopicanteriorcruciateligamenHalder 2002
10.1053/jars.2002.36121,Adam ,lengthofthepatellartendonafteranter,2002,lengthofthepatellartendonafteranterAdam 2002
10.1177/03635465020300052101,Voloshin ,spontaneoushealingofapatellartendon,2002,spontaneoushealingofapatellartendonVoloshin 2002
10.1007/s00167-002-0287-x,Karaoǧlu ,anunidentifiedpitfallofendobuttonus,2002,anunidentifiedpitfallofendobuttonusKaraoǧlu 2002
10.1053/jars.2002.29937,Mariani ,serialmagneticresonanceimagingevalu,2002,serialmagneticresonanceimagingevaluMariani 2002
10.1007/s001670000171,Panni ,clinicalandradiographicresultsofacl,2001,clinicalandradiographicresultsofaclPanni 2001
10.1007/s001670000177,Rupp ,kneelaxityafteraclreconstructionwit,2001,kneelaxityafteraclreconstructionwitRupp 2001
10.1007/s003300100870,Vogl ,reconstructedanteriorcruciateligame,2001,reconstructedanteriorcruciateligameVogl 2001
10.1055/s-2001-13823,Fink ,longtermoutcomeofoperativeornonoper,2001,longtermoutcomeofoperativeornonoperFink 2001
10.1055/s-2001-11341,Fremerey ,proprioceptioninanteriorcruciatelig,2001,proprioceptioninanteriorcruciateligFremerey 2001
10.1053/jars.2001.22421,McGuire ,apostmortemexaminationofpolyllactic,2001,apostmortemexaminationofpolyllacticMcGuire 2001
10.1016/s0749-8063(01)90004-0,Järvelä ,anteriorcruciateligamentreconstruct,2001,anteriorcruciateligamentreconstructJärvelä 2001
10.1034/j.1600-0838.2001.011001023.x,Brandsson ,aprospectivefourtosevenyearfollowup,2001,aprospectivefourtosevenyearfollowupBrandsson 2001
10.1177/03635465010290020801,Beynnon ,theelongationbehavioroftheanteriorc,2001,theelongationbehavioroftheanteriorcBeynnon 2001
10.2519/jospt.2001.31.10.577,Tyler ,neuromuscularrehabilitationofafemal,2001,neuromuscularrehabilitationofafemalTyler 2001
10.1034/j.1600-0838.2000.010004221.x,Järvelä ,anteriorkneepain7yearsafterananteri,2000,anteriorkneepain7yearsafterananteriJärvelä 2000
10.1053/jars.2000.4384,Barber ,flippedpatellartendonautograftanter,2000,flippedpatellartendonautograftanterBarber 2000
10.1177/03635465000280030801,Kartus ,comparisonoftraditionalandsubcutane,2000,comparisonoftraditionalandsubcutaneKartus 2000
10.1177/03635465000280021301,Kartus ,aradiographicandhistologicevaluatio,2000,aradiographicandhistologicevaluatioKartus 2000
10.1016/S0749-8063(00)90032-X,Viola ,anunusualepidemicofstaphylococcusne,2000,anunusualepidemicofstaphylococcusneViola 2000
10.1016/S0749-8063(00)90130-0,Patel ,centralthirdbonepatellartendonbonea,2000,centralthirdbonepatellartendonboneaPatel 2000
10.1016/S0749-8063(00)90127-0,Wexler ,outcomesofanteriorcruciateligamentr,2000,outcomesofanteriorcruciateligamentrWexler 2000
10.1053/jars.2000.19434,Noyes ,arthroscopicrepairofmeniscustearsex,2000,arthroscopicrepairofmeniscustearsexNoyes 2000
10.1007/s001670000126,Noyes ,preventionofpermanentarthrofibrosis,2000,preventionofpermanentarthrofibrosisNoyes 2000
10.1007/s001670050168,Risberg ,proprioceptionafteranteriorcruciate,1999,proprioceptionafteranteriorcruciateRisberg 1999
10.1302/0301-620X.81B5.8644,Jomha ,arthroscopicreconstructionoftheante,1999,arthroscopicreconstructionoftheanteJomha 1999
10.1111/j.1600-0838.1999.tb00248.x,Wiger ,acomparisonofresultsafterarthroscop,1999,acomparisonofresultsafterarthroscopWiger 1999
10.1159/000026062,Ibrahim ,anteriorcruciateligamentreconstruct,1999,anteriorcruciateligamentreconstructIbrahim 1999
10.1177/03635465990270021201,Mann ,thenaturalhistoryoftheintercondylar,1999,thenaturalhistoryoftheintercondylarMann 1999
10.1007/s007760050088,Nakayama ,remodelingofpatellartendongraftsaug,1999,remodelingofpatellartendongraftsaugNakayama 1999
10.1053/ar.1999.v15.015017,Seitz ,comparisonoffemoralandtibialpullout,1999,comparisonoffemoralandtibialpulloutSeitz 1999
10.1177/03635465990270012201,Barber-Westin ,theeffectofexerciseandrehabilitatio,1999,theeffectofexerciseandrehabilitatioBarber-Westin 1999
10.1053/ar.1999.v15.0150021,Passler ,failureofclinicalmethodsinassessing,1999,failureofclinicalmethodsinassessingPassler 1999
10.1053/ar.1999.v15.015009,Viola ,threecasesofpatellafracturein1320an,1999,threecasesofpatellafracturein1320anViola 1999
10.1053/ar.1999.v15.015058,Kartus ,magneticresonanceimagingofthepatell,1999,magneticresonanceimagingofthepatellKartus 1999
10.1053/ar.1999.v15.0150811,Walton ,absorbableandmetalinterferencescrew,1999,absorbableandmetalinterferencescrewWalton 1999
10.1007/s001670050115,Kartus ,serialmagneticresonanceimagingofthe,1999,serialmagneticresonanceimagingoftheKartus 1999
10.1007/s001670050116,Viola ,intraarticularaclreconstructioninth,1999,intraarticularaclreconstructioninthViola 1999
10.1007/s001670050112,Kartus ,complicationsfollowingarthroscopica,1999,complicationsfollowingarthroscopicaKartus 1999
10.1007/s002640050262,Stöckle ,anteriorcruciateligamentreconstruct,1998,anteriorcruciateligamentreconstructStöckle 1998
10.1016/S0968-0160(97)10023-0,Shahane ,proximaladvancementofthemedialcolla,1998,proximaladvancementofthemedialcollaShahane 1998
10.1177/03635465980260012201,Bach ,singleincisionendoscopicanteriorcru,1998,singleincisionendoscopicanteriorcruBach 1998
10.1177/03635465980260012101,Bach ,arthroscopicallyassistedanteriorcru,1998,arthroscopicallyassistedanteriorcruBach 1998
10.1111/j.1600-0838.1998.tb00467.x,Thuresson ,bonegraftfixationinanteriorcruciate,1998,bonegraftfixationinanteriorcruciateThuresson 1998
10.1007/s001670050103,Sauter ,anteriorcruciateligamentreconstruct,1998,anteriorcruciateligamentreconstructSauter 1998
10.1272/jnms1923.65.377,Nakayama ,enlargementofbonetunnelsafteranteri,1998,enlargementofbonetunnelsafteranteriNakayama 1998
10.1055/s-2008-1061811,Schmalz ,gaitanalysisofpatientswithinoneyear,1998,gaitanalysisofpatientswithinoneyearSchmalz 1998
10.1097/00003086-199802000-00022,Fischer ,homebasedrehabilitationforanteriorc,1998,homebasedrehabilitationforanteriorcFischer 1998
10.1177/03635465980260020601,Otto ,fiveyearresultsofsingleincisionarth,1998,fiveyearresultsofsingleincisionarthOtto 1998
10.1177/03635465980260031801,Stapleton ,graftfixationstrengthwitharthroscop,1998,graftfixationstrengthwitharthroscopStapleton 1998
10.1007/s007760050035,Ono ,tibialdeformitiesandfailuresofanter,1998,tibialdeformitiesandfailuresofanterOno 1998
10.1177/03635465980260031001,Shelbourne ,therelationshipbetweenintercondylar,1998,therelationshipbetweenintercondylarShelbourne 1998
10.1007/s001670050092,Yamagishi ,bloodflowmeasurementinreconstructed,1998,bloodflowmeasurementinreconstructedYamagishi 1998
10.1007/s001670050222,Aglietti ,anatomicversusnonanatomictibialfixa,1998,anatomicversusnonanatomictibialfixaAglietti 1998
10.1016/S0749-8063(97)90018-9,Vaquero ,radiographicvisualizationofpatellar,1997,radiographicvisualizationofpatellarVaquero 1997
10.1272/jnms1923.64.512,Nakayama ,afollowuparthroscopyafteranteriorcr,1997,afollowuparthroscopyafteranteriorcrNakayama 1997
10.1007/s001670050054,Kartus ,factorsaffectingdonorsitemorbiditya,1997,factorsaffectingdonorsitemorbidityaKartus 1997
10.1007/s001670050053,Marti ,metallicversusbioabsorbableinterfer,1997,metallicversusbioabsorbableinterferMarti 1997
10.1016/S0749-8063(97)90149-3,Sgaglione ,arthroscopicallyassistedreconstruct,1997,arthroscopicallyassistedreconstructSgaglione 1997
10.1016/S0749-8063(97)90030-X,Boszotta ,arthroscopicanteriorcruciateligamen,1997,arthroscopicanteriorcruciateligamenBoszotta 1997
10.1177/036354659702500507,Noyes ,anteriorcruciateligamentreconstruct,1997,anteriorcruciateligamentreconstructNoyes 1997
10.1177/036354659702500415,Barber-Westin ,arigorouscomparisonbetweenthesexeso,1997,arigorouscomparisonbetweenthesexesoBarber-Westin 1997
10.1177/036354659702500408,Noyes ,acomparisonofresultsinacuteandchron,1997,acomparisonofresultsinacuteandchronNoyes 1997
10.1016/S0749-8063(97)90127-4,Noyes ,acomparisonofresultsofarthroscopica,1997,acomparisonofresultsofarthroscopicaNoyes 1997
10.1177/036354659702500416,Heier ,ananalysisofanteriorcruciateligamen,1997,ananalysisofanteriorcruciateligamenHeier 1997
10.1007/s001670050041,Aglietti ,arthroscopicassistedanteriorcruciat,1997,arthroscopicassistedanteriorcruciatAglietti 1997
10.1007/s001670050044,Kartus ,isbracingafteranteriorcruciateligam,1997,isbracingafteranteriorcruciateligamKartus 1997
10.1007/s001130050081,Fink ,longtermresultsfollowingconservativ,1996,longtermresultsfollowingconservativFink 1996
10.1007/s002640050078,Mitsou ,reconstructionoftheanteriorcruciate,1996,reconstructionoftheanteriorcruciateMitsou 1996
10.1016/S1048-6666(96)80011-5,Palmeri ,arthroscopicanteriorcruciateligamen,1996,arthroscopicanteriorcruciateligamenPalmeri 1996
10.1007/BF01577406,Stutz ,comparisonofaugmentedandnonaugmente,1996,comparisonofaugmentedandnonaugmenteStutz 1996
10.1177/036354659602400315,Khalfayan ,therelationshipbetweentunnelplaceme,1996,therelationshipbetweentunnelplacemeKhalfayan 1996
10.1177/036354659602400415,Levakos ,simultaneousruptureoftheanteriorcru,1996,simultaneousruptureoftheanteriorcruLevakos 1996
10.1016/S0749-8063(96)90041-9,Arciero ,singleversustwoincisionarthroscopic,1996,singleversustwoincisionarthroscopicArciero 1996
10.1302/0301-620x.78b5.0780817,Grøntvedt ,arthroscopicreconstructionoftheante,1996,arthroscopicreconstructionoftheanteGrøntvedt 1996
10.1007/BF01565989,Peyrache ,tibialtunnelenlargementafteranterio,1996,tibialtunnelenlargementafteranterioPeyrache 1996
10.1007/BF02588763,Passler ,complicationsof283casesusingafreepa,1995,complicationsof283casesusingafreepaPassler 1995
10.1007/BF01552379,Almekinders ,postoperativeproblemsfollowinganter,1995,postoperativeproblemsfollowinganterAlmekinders 1995
10.1007/BF01553517,Aglietti ,acomparisonofclinicalandradiologica,1995,acomparisonofclinicalandradiologicaAglietti 1995
10.1007/BF00184906,Järvinen ,reconstructionofchronicanteriorcruc,1995,reconstructionofchronicanteriorcrucJärvinen 1995
10.3109/17453679508995553,Grøntvedt ,extraarticulartranspositionofthepat,1995,extraarticulartranspositionofthepatGrøntvedt 1995
10.1177/036354659502300321,Rubinstein ,effectonkneestabilityiffullhyperext,1995,effectonkneestabilityiffullhyperextRubinstein 1995
10.1177/036354659502300510,Shelbourne ,ligamentstabilitytwotosixyearsafter,1995,ligamentstabilitytwotosixyearsafterShelbourne 1995
10.1016/0749-8063(95)90003-9,Morgan ,definitivelandmarksforreproduciblet,1995,definitivelandmarksforreproducibletMorgan 1995
10.3109/17453679508995501,Roos ,soccerafteranteriorcruciateligament,1995,soccerafteranteriorcruciateligamentRoos 1995
10.3109/17453679508995503,Muren ,reconstructionofoldanteriorcruciate,1995,reconstructionofoldanteriorcruciateMuren 1995
10.1177/036354659502300210,Bach ,arthrometricresultsofarthroscopical,1995,arthrometricresultsofarthroscopicalBach 1995
10.1177/036354659502300610,Marcacci ,earlyversuslatereconstructionforant,1995,earlyversuslatereconstructionforantMarcacci 1995
10.1007/BF01845591,Kohn ,donorsitemorbidityafterharvestofabo,1994,donorsitemorbidityafterharvestofaboKohn 1994
10.1007/BF02588742,Rupp ,biomechanicprinciplesofrehabilitati,1994,biomechanicprinciplesofrehabilitatiRupp 1994
10.1177/036354659402200318,Fahey ,bonetunnelenlargementafteranteriorc,1994,bonetunnelenlargementafteranteriorcFahey 1994
10.1177/036354659402200402,Paulos ,infrapatellarcontracturesyndrome:di,1994,infrapatellarcontracturesyndrome:diPaulos 1994
10.1302/0301-620x.76b2.8113274,Dandy ,anteriorcruciateligamentreconstruct,1994,anteriorcruciateligamentreconstructDandy 1994
10.3109/17453679408993720,Kleipool ,painafteruseofthecentralthirdofthep,1994,painafteruseofthecentralthirdofthepKleipool 1994
10.1007/BF02602144,Passler ,anteriorcruciatereconstructionwitha,1993,anteriorcruciatereconstructionwithaPassler 1993
10.1016/S0749-8063(05)80498-0,Barrett ,comparisonofpatellatendonversuspate,1993,comparisonofpatellatendonversuspateBarrett 1993
10.1177/036354659302100214,Glasgow ,theeffectofearlyversuslatereturntov,1993,theeffectofearlyversuslatereturntovGlasgow 1993
10.1177/036354659302100217,Barber-Westin ,theeffectofrehabilitationandreturnt,1993,theeffectofrehabilitationandreturntBarber-Westin 1993
10.1016/S0749-8063(05)80318-4,McConville ,theeffectofmeniscalstatusonkneestab,1993,theeffectofmeniscalstatusonkneestabMcConville 1993
10.1007/BF02620554,Lobenhoffer ,improvedtechniqueofanteriorcruciate,1992,improvedtechniqueofanteriorcruciateLobenhoffer 1992
10.1016/0749-8063(92)90067-L,Howell ,serialmagneticresonancestudyassessi,1992,serialmagneticresonancestudyassessiHowell 1992
10.2519/jospt.1992.15.6.256,Shelbourne ,acceleratedrehabilitationafteranter,1992,acceleratedrehabilitationafteranterShelbourne 1992
10.1177/036354659202000308,Shelbourne ,anteriorcruciateligamentmedialcolla,1992,anteriorcruciateligamentmedialcollaShelbourne 1992
10.3109/17453679209154856,Fridèn ,laxityandgraftfixationafterreconstr,1992,laxityandgraftfixationafterreconstrFridèn 1992
10.1177/036354659202000111,Aglietti ,longtermstudyofanteriorcruciateliga,1992,longtermstudyofanteriorcruciateligaAglietti 1992
10.1016/0749-8063(92)90017-6,Aglietti ,arthroscopicanteriorcruciateligamen,1992,arthroscopicanteriorcruciateligamenAglietti 1992
10.1007/BF00395795,Ballmer ,reconstructionoftheanteriorcruciate,1991,reconstructionoftheanteriorcruciateBallmer 1991
10.1177/036354659101900104,O'Brien ,theiliotibialbandlateralslingproced,1991,theiliotibialbandlateralslingprocedO'Brien 1991
10.1016/0749-8063(91)90076-A,Richmond ,continuouspassivemotionafterarthros,1991,continuouspassivemotionafterarthrosRichmond 1991
10.1016/0020-1383(91)90006-Z,Barrett ,macintoshjonesreconstructionfortheu,1991,macintoshjonesreconstructionfortheuBarrett 1991
10.1177/036354659001800305,Fulkerson ,collagenbiosynthesisinrabbitintraar,1990,collagenbiosynthesisinrabbitintraarFulkerson 1990
10.1177/036354659001800313,Shelbourne ,acceleratedrehabilitationafteranter,1990,acceleratedrehabilitationafteranterShelbourne 1990
10.1177/036354659001800208,Wirth ,reconstructionoftheanteriorcruciate,1990,reconstructionoftheanteriorcruciateWirth 1990
10.1177/036354659001800210,Engebretsen ,theeffectofaniliotibialtenodesisoni,1990,theeffectofaniliotibialtenodesisoniEngebretsen 1990
10.1097/00003086-199005000-00032,Kohn ,arthroscopicevaluationofanteriorcru,1990,arthroscopicevaluationofanteriorcruKohn 1990
10.2106/00004623-198870100-00007,Clancy ,acutetearsoftheanteriorcruciateliga,1988,acutetearsoftheanteriorcruciateligaClancy 1988
10.1177/036354658701500503,Higgins ,anteriorcruciateligamentrepairsinwo,1987,anteriorcruciateligamentrepairsinwoHiggins 1987
10.1016/j.jisako.2025.101056,Rivarola ,meniscalhypermobilitydoesnotimpairf,2026,meniscalhypermobilitydoesnotimpairfRivarola 2026
10.1016/j.eats.2025.103848,Bozkurt ,biologicallyaugmentedhamstringautog,2025,biologicallyaugmentedhamstringautogBozkurt 2025
10.1007/s43465-025-01495-2,Bhargava ,dotheaclreconstructionoutcomeswithh,2025,dotheaclreconstructionoutcomeswithhBhargava 2025
10.1177/23259671251364262,Todd-Hems ,longtermclinicaloutcomesaftersingle,2025,longtermclinicaloutcomesaftersingleTodd-Hems 2025
10.1055/s-0045-1811630,Azi ,tenodesisoftheiliotibialtractinthet,2025,tenodesisoftheiliotibialtractinthetAzi 2025
10.1002/jeo2.70329,Yau ,relationshipbetweenbodydimensionsan,2025,relationshipbetweenbodydimensionsanYau 2025
10.20184/j.cnki.Issn1005-8478.11068A,Fu ,comparisonoftwokindsoffemoralsidesu,2025,comparisonoftwokindsoffemoralsidesuFu 2025
10.3969/j.issn.2095-9958.2025.04.02,Wang ,comparativestudyofarthroscopicautol,2025,comparativestudyofarthroscopicautolWang 2025
10.4103/aam.aam_195_24,Gupta ,magneticresonanceimagingversusanthr,2025,magneticresonanceimagingversusanthrGupta 2025
10.1055/a-2503-6766,Insam ,aclplusallreconstructionrestoresnor,2025,aclplusallreconstructionrestoresnorInsam 2025
10.1051/sicotj/2025002,Mastrokalos ,limitedaccuracyoftranstibialaimingf,2025,limitedaccuracyoftranstibialaimingfMastrokalos 2025
10.1002/jeo2.70016,Lind ,resorptioncharacteristicsofanopenar,2024,resorptioncharacteristicsofanopenarLind 2024
10.1177/03635465241263599,Sobrado ,effectofpreoperativeanterolateralli,2024,effectofpreoperativeanterolateralliSobrado 2024
10.1016/j.ijscr.2024.109971,Alsaleh ,acasereportofsimultaneoustearsofthe,2024,acasereportofsimultaneoustearsoftheAlsaleh 2024
10.12200/j.issn.1003-0034.20230576,Li ,clinicalefficacyofdoublebundleanddo,2024,clinicalefficacyofdoublebundleanddoLi 2024
10.7507/1002-1892.202403019,Ren ,effectofdifferentdegreesofprimaryva,2024,effectofdifferentdegreesofprimaryvaRen 2024
10.1111/os.13982,Xu ,comparisonoftheclinicaloutcomesbetw,2024,comparisonoftheclinicaloutcomesbetwXu 2024
10.1016/j.jor.2023.12.018,Metso ,anteriorcruciateligamentreconstruct,2024,anteriorcruciateligamentreconstructMetso 2024
10.1016/j.asmart.2024.01.002,Kuroda ,factorsaffectingthepostoperativeove,2024,factorsaffectingthepostoperativeoveKuroda 2024
10.23736/S0025-7826.24.04393-X,Zhang ,clinicalefficacyofsurgicaltreatment,2024,clinicalefficacyofsurgicaltreatmentZhang 2024
10.12200/j.issn.1003-0034.20221282,Jin ,retrospectiveanalysisandcomparisono,2024,retrospectiveanalysisandcomparisonoJin 2024
10.4103/jajs.jajs_96_23,Bakr ,ispartialacltearacauseofpainfulswol,2024,ispartialacltearacauseofpainfulswolBakr 2024
10.1016/j.ijso.2023.100706,Nguyen ,concomitantlycombinedanteriorcrucia,2023,concomitantlycombinedanteriorcruciaNguyen 2023
10.1186/s12891-023-06705-2,Dietvorst ,heightisapredictorofhamstringtendon,2023,heightisapredictorofhamstringtendonDietvorst 2023
10.7507/1002-1892.202308001,Niu ,studyonclinicalcharacteristicsandsu,2023,studyonclinicalcharacteristicsandsuNiu 2023
10.1016/j.eats.2023.07.006,Garcia-Lopez ,generationof5strandhamstringautogra,2023,generationof5strandhamstringautograGarcia-Lopez 2023
