,title,authors,journal,year,doi,id,source
206,Long-term follow-up of patellar tendon grafts or hamstring tendon grafts in endoscopic ACL reconstructions,"Gifstad T., Sole A., Strand T., Uppheim G., Grøntvedt T., Drogset J.O.","Knee Surgery, Sports Traumatology, Arthroscopy (2013) 21:3 (576-583). Date of Publication: 2013",2013,10.1007/s00167-012-1947-0,https://www.embase.com/search/results?subaction=viewrecord&id=L51904663&from=export,Embase
207,Open kinetic chain exercises in a restricted range of motion after anterior cruciate ligament reconstruction: a randomized controlled clinical trial.,"Fukuda T.Y., Fingerhut D., Moreira V.C., Camarini P.M., Scodeller N.F., Duarte Jr. A., Martinelli M., Bryk F.F.",The American journal of sports medicine (2013) 41:4 (788-794). Date of Publication: Apr 2013,2013,,https://www.embase.com/search/results?subaction=viewrecord&id=L563021956&from=export,Embase
208,The effect of early whole-body vibration therapy on neuromuscular control after anterior cruciate ligament reconstruction: a randomized controlled trial.,"Fu C.L., Yung S.H., Law K.Y., Leung K.H., Lui P.Y., Siu H.K., Chan K.M.",The American journal of sports medicine (2013) 41:4 (804-814). Date of Publication: Apr 2013,2013,,https://www.embase.com/search/results?subaction=viewrecord&id=L563021961&from=export,Embase
209,Open kinetic chain exercises in a restricted range of motion after anterior cruciate ligament reconstruction: a randomized controlled clinical trial,"Fukuda T.Y., Fingerhut D., Moreira V.C., Camarini P.M., Scodeller N.F., Duarte A., Martinelli M., Bryk F.F.",The American journal of sports medicine (2013) 41:4 (788-794). Date of Publication: 1 Apr 2013,2013,10.1177/0363546513476482,https://www.embase.com/search/results?subaction=viewrecord&id=L609092012&from=export,Embase
210,The effect of early whole-body vibration therapy on neuromuscular control after anterior cruciate ligament reconstruction: a randomized controlled trial,"Fu C.L., Yung S.H., Law K.Y., Leung K.H., Lui P.Y., Siu H.K., Chan K.M.",The American journal of sports medicine (2013) 41:4 (804-814). Date of Publication: 1 Apr 2013,2013,10.1177/0363546513476473,https://www.embase.com/search/results?subaction=viewrecord&id=L609092081&from=export,Embase
211,Does press-fit technique reduce tunnel volume enlargement after anterior cruciate ligament reconstruction with autologous hamstring tendons? A prospective randomized computed tomography study,"Hwang D.-H., Shetty G.M., Kim J.I., Kwon J.H., Song J.-K., Muñoz M., Lee J.S., Nha K.-W.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2013) 29:1 (83-88). Date of Publication: January 2013,2013,10.1016/j.arthro.2012.07.007,https://www.embase.com/search/results?subaction=viewrecord&id=L368040271&from=export,Embase
212,Randomized controlled trial of osteoconductive fixation screws for anterior cruciate ligament reconstruction: A comparison of the calaxo and milagro screws,"Bourke H.E., Salmon L.J., Waller A., Winalski C.S., Williams H.A., Linklater J.M., Vasanji A., Roe J.P., Pinczewski L.A.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2013) 29:1 (74-82). Date of Publication: January 2013,2013,10.1016/j.arthro.2012.10.021,https://www.embase.com/search/results?subaction=viewrecord&id=L368040279&from=export,Embase
213,The impact of platelet-rich plasma on the prevention of tunnel widening in anterior cruciate ligament reconstruction using quadrupled autologous hamstring tendon: A randomised clinical trial,"Mirzatolooei F., Alamdari M.T., Khalkhali H.R.",Journal of Bone and Joint Surgery - Series B (2013) 95 B:1 (65-69). Date of Publication: January 2013,2013,10.1302/0301-620X.95B1.30487,https://www.embase.com/search/results?subaction=viewrecord&id=L368366183&from=export,Embase
214,A prospective randomized study comparing double- and single-bundle techniques for anterior cruciate ligament reconstruction.,"Ahldén M., Sernert N., Karlsson J., Kartus J.",The American journal of sports medicine (2013) 41:11 (2484-2491). Date of Publication: Nov 2013,2013,,https://www.embase.com/search/results?subaction=viewrecord&id=L563069648&from=export,Embase
215,Ipsilateral versus contralateral hamstring grafts in anterior cruciate ligament reconstruction: a prospective randomized trial.,"McRae S., Leiter J., McCormack R., Old J., MacDonald P.",The American journal of sports medicine (2013) 41:11 (2492-2499). Date of Publication: Nov 2013,2013,,https://www.embase.com/search/results?subaction=viewrecord&id=L563069668&from=export,Embase
216,Clinical Outcome and Tunnel Widening After Hamstring Anterior Cruciate Ligament Reconstruction: A Prospective Randomized Computed Tomography - Based Trial Comparing Aperture With Cortical Fixation,,clinicaltrials.gov (2012). Date of Publication: 4 Dec 2012,2012,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT01755819&from=export,Embase
217,Comparison of short term clinical outcomes between transtibial and transportal TransFix® femoral fixation in hamstring ACL reconstruction,Mirzatolooei F.,Acta Orthopaedica et Traumatologica Turcica (2012) 46:5-6 (361-366). Date of Publication: 2012,2012,10.3944/AOTT.2012.2679,https://www.embase.com/search/results?subaction=viewrecord&id=L368352784&from=export,Embase
218,A randomized controlled trial comparing bone mineral density changes of three different ACL reconstruction techniques,"Lui P.P.Y., Cheng Y.Y., Yung S.H., Hung A.S.L., Chan K.M.",Knee (2012) 19:6 (779-785). Date of Publication: December 2012,2012,10.1016/j.knee.2012.02.005,https://www.embase.com/search/results?subaction=viewrecord&id=L51912914&from=export,Embase
219,Tibial Tunnel Widening in ACL Reconstruction-Comparing Two Bioscrews: A Prospective Randomized Clinical Trial,,clinicaltrials.gov (2012). Date of Publication: 7 Nov 2012,2012,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT01727739&from=export,Embase
220,Effect of calcium phosphate-hybridized tendon graft in anterior cruciate ligament reconstruction: a randomized controlled trial.,"Mutsuzaki H., Kanamori A., Ikeda K., Hioki S., Kinugasa T., Sakane M.",The American journal of sports medicine (2012) 40:8 (1772-1780). Date of Publication: Aug 2012,2012,,https://www.embase.com/search/results?subaction=viewrecord&id=L366357224&from=export,Embase
221,Double-bundle versus single-bundle anterior cruciate ligament reconstruction: a prospective randomized study with 5-year results.,"Suomalainen P., Järvelä T., Paakkala A., Kannus P., Järvinen M.",The American journal of sports medicine (2012) 40:7 (1511-1518). Date of Publication: Jul 2012,2012,,https://www.embase.com/search/results?subaction=viewrecord&id=L366005418&from=export,Embase
222,A Prospective and Consecutive Clinical Evaluation of Soft Tissue Regeneration's L-C Ligament® in Primary ACL Reconstruction,,clinicaltrials.gov (2012). Date of Publication: 22 Jun 2012,2012,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT01634711&from=export,Embase
223,Comparison of anterior and rotatory laxity using navigation between single-and double-bundle ACL reconstruction: Prospective randomized trial,"Lee S., Kim H., Jang J., Seong S.C., Lee M.C.","Knee Surgery, Sports Traumatology, Arthroscopy (2012) 20:4 (752-761). Date of Publication: April 2012",2012,10.1007/s00167-012-1880-2,https://www.embase.com/search/results?subaction=viewrecord&id=L51829401&from=export,Embase
224,"Prospective randomized clinical evaluation of conventional single-bundle, anatomic single-bundle, and anatomic double-bundle anterior cruciate ligament reconstruction: 281 cases with 3- to 5-year follow-up.","Hussein M., van Eck C.F., Cretnik A., Dinevski D., Fu F.H.",The American journal of sports medicine (2012) 40:3 (512-520). Date of Publication: Mar 2012,2012,,https://www.embase.com/search/results?subaction=viewrecord&id=L365234555&from=export,Embase
225,Transplantation of single-bundle four-strand hamstring tendon via anteromedial approach for anterior cruciate ligament reconstruction,"Xu C.-M., Yang L., Hu Y.-H., Huangfu X.-Q.",Chinese Journal of Tissue Engineering Research (2012) 16:53 (9975-9979). Date of Publication: 2012,2012,10.3969/j.issn.2095-4344.2012.53.019,https://www.embase.com/search/results?subaction=viewrecord&id=L373888112&from=export,Embase
226,A comparison of clinical outcome of augmentation and standard reconstruction techniques for partial anterior cruciate ligament tears,"Demirağ B., Ermutlu C., Aydemir F., Durak K.",Eklem hastalıkları ve cerrahisi = Joint diseases & related surgery (2012) 23:3 (140-144). Date of Publication: 2012,2012,,https://www.embase.com/search/results?subaction=viewrecord&id=L605722717&from=export,Embase
227,Quality of life and clinical outcome comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: an 11-year follow-up of a randomized controlled trial.,"Sajovic M., Strahovnik A., Dernovsek M.Z., Skaza K.",The American journal of sports medicine (2011) 39:10 (2161-2169). Date of Publication: Oct 2011,2011,,https://www.embase.com/search/results?subaction=viewrecord&id=L560045113&from=export,Embase
228,Tibial fixation in anterior cruciate ligament reconstruction: a prospective randomized study comparing metal interference screw and staples with a centrally placed polyethylene screw and sheath.,"De Wall M., Scholes C.J., Patel S., Coolican M.R., Parker D.A.",The American journal of sports medicine (2011) 39:9 (1858-1864). Date of Publication: Sep 2011,2011,,https://www.embase.com/search/results?subaction=viewrecord&id=L560020602&from=export,Embase
229,Double-bundle versus single-bundle anterior cruciate ligament reconstruction: randomized clinical and magnetic resonance imaging study with 2-year follow-up.,"Suomalainen P., Moisala A.S., Paakkala A., Kannus P., Järvelä T.",The American journal of sports medicine (2011) 39:8 (1615-1622). Date of Publication: Aug 2011,2011,,https://www.embase.com/search/results?subaction=viewrecord&id=L560029995&from=export,Embase
230,"Comparison of the clinical outcome of double-bundle, anteromedial single-bundle, and posterolateral single-bundle anterior cruciate ligament reconstruction using hamstring tendon graft with minimum 2-year follow-up","Fujita N., Kuroda R., Matsumoto T., Yamaguchi M., Yagi M., Matsumoto A., Kubo S., Matsushita T., Hoshino Y., Nishimoto K., Araki D., Kurosaka M.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2011) 27:7 (906-913). Date of Publication: July 2011,2011,10.1016/j.arthro.2011.02.015,https://www.embase.com/search/results?subaction=viewrecord&id=L361990870&from=export,Embase
231,Single-bundle patellar tendon versus non-anatomical double-bundle hamstrings ACL reconstruction: A prospective randomized study at 8-year minimum follow-up,"Zaffagnini S., Bruni D., Marcheggiani Muccioli G.M., Bonanzinga T., Lopomo N., Bignozzi S., Marcacci M.","Knee Surgery, Sports Traumatology, Arthroscopy (2011) 19:3 (390-397). Date of Publication: 2011",2011,10.1007/s00167-010-1225-y,https://www.embase.com/search/results?subaction=viewrecord&id=L51009801&from=export,Embase
232,"Proprioceptive Function, Postural Stability & Clinical Outcome After Stump Preserving Anterior Cruciate Ligament Reconstruction Surgery - A Comparative Study",,clinicaltrials.gov (2011). Date of Publication: 4 May 2011,2011,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT01348945&from=export,Embase
233,Anterior cruciate ligament reconstruction using patellar tendon versus hamstring tendon: A prospective comparative study with 9-year follow-up,"Wipfler B., Donner S., Zechmann C.M., Springer J., Siebold R., Paessler H.H.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2011) 27:5 (653-665). Date of Publication: May 2011,2011,10.1016/j.arthro.2011.01.015,https://www.embase.com/search/results?subaction=viewrecord&id=L361621574&from=export,Embase
234,Tunnel widening after anterior cruciate ligament reconstruction: A prospective randomized computed tomography-based study comparing 2 different femoral fixation methods for hamstring graft,"Sabat D., Kundu K., Arora S., Kumar V.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2011) 27:6 (776-783). Date of Publication: June 2011,2011,10.1016/j.arthro.2011.02.009,https://www.embase.com/search/results?subaction=viewrecord&id=L361866199&from=export,Embase
235,Autologous patellar tendon and quadrupled hamstring grafts in anterior cruciate ligament reconstruction: A prospective randomized multicenter review of different fixation methods,"Drogset J.O., Strand T., Uppheim G., Ødegård B., Bøe A., Grøntvedt T.","Knee Surgery, Sports Traumatology, Arthroscopy (2010) 18:8 (1085-1093). Date of Publication: 2010",2010,10.1007/s00167-009-0996-5,https://www.embase.com/search/results?subaction=viewrecord&id=L50724048&from=export,Embase
236,"A long-term, prospective, randomized study comparing biodegradable and metal interference screws in anterior cruciate ligament reconstruction surgery: radiographic results and clinical outcome.","Stener S., Ejerhed L., Sernert N., Laxdal G., Rostgård-Christensen L., Kartus J.",The American journal of sports medicine (2010) 38:8 (1598-1605). Date of Publication: Aug 2010,2010,,https://www.embase.com/search/results?subaction=viewrecord&id=L360300164&from=export,Embase
237,Quality of life and clinical outcome after anterior cruciate ligament reconstruction using patellar tendon graft or quadrupled semitendinosus graft: an 8-year follow-up of a randomized controlled trial.,"Barenius B., Nordlander M., Ponzer S., Tidermark J., Eriksson K.",The American journal of sports medicine (2010) 38:8 (1533-1541). Date of Publication: Aug 2010,2010,,https://www.embase.com/search/results?subaction=viewrecord&id=L360300182&from=export,Embase
238,Effects of Hamstring Training in Different Modes on Stabilizing Knee Joints With Anterior Drawer Laxity,,clinicaltrials.gov (2010). Date of Publication: 23 Jul 2010,2010,,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT01170546&from=export,Embase
239,The effect of platelet-derived growth factors on knee stability after anterior cruciate ligament reconstruction: A prospective randomized clinical study,"Vogrin M., Rupreht M., Crnjac A., Dinevski D., Krajnc Z., Rečnik G.",Wiener Klinische Wochenschrift (2010) 122:SUPPL. 2 (91-95). Date of Publication: May 2010,2010,10.1007/s00508-010-1340-2,https://www.embase.com/search/results?subaction=viewrecord&id=L359340573&from=export,Embase
240,A comparison of early and delayed arthroscopically-assisted reconstruction of the anterior cruciate ligament using hamstring autograft,"Raviraj A., Anand A., Kodikal G., Chandrashekar M., Pai S.",Journal of Bone and Joint Surgery - Series B (2010) 92:4 (521-526). Date of Publication: April 2010,2010,10.1302/0301-620X.92B4.22973,https://www.embase.com/search/results?subaction=viewrecord&id=L358597287&from=export,Embase
